3000 0.9 
------------------
9	0	20
19	0	18
29	0	18.4
39	0.1	22
49	0.1	6.8
59	0	12
69	0	10
79	0	16.2
89	0	16
99	0	16.2
109	0.1	24.4
119	0	12.8
129	0	2.2
139	0.1	18.8
149	0.1	47.4
159	0.1	26.2
169	0	-7.8
179	0	16.2
189	0	-4
199	0.1	12.2
209	0.1	34.2
219	0.1	42.6
229	0	36
239	0	26
249	0	6.2
259	0	8.2
269	0	14.2
279	0.2	53
289	0.1	34.4
299	0	14
309	0	24
319	0.2	28.4
329	0	10.4
339	0	40
349	0.1	63.8
359	0	-9.2
369	0.1	12.8
379	0.1	29.4
389	0	36
399	0.1	44.8
409	0.1	47.8
419	0.1	23.4
429	0.1	46.8
439	0.3	60
449	0.1	28
459	0	54
469	0	32.2
479	0.1	43.4
489	0.1	44.4
499	0	30.8
509	0.2	63.6
519	0	10.2
529	0.1	20
539	0.1	18
549	0	6
559	0	-8
569	0.2	28.6
579	0	-6
589	0.2	54.6
599	0.2	62.8
609	0.1	38
619	0	-12
629	0.1	24.2
639	0	14.4
649	0.2	74.6
659	0.2	33.4
669	0	24.2
679	0.1	50.2
689	0.1	32.8
699	0	32
709	0	-2
719	0.3	92
729	0	18.2
739	0.1	38.2
749	0	32
759	0	42.2
769	0	34
779	0	36
789	0.1	26.2
799	0	14
809	0.2	30.2
819	0	39.2
829	0.2	50.8
839	0.1	36.6
849	0.1	39.8
859	0.1	28.2
869	0.1	50
879	0.1	22.8
889	0.3	85.2
899	0	22
909	0	22
919	0.2	57
929	0.1	35.4
939	0.2	67
949	0.2	62.8
959	0.1	73.6
969	0.3	74.2
979	0.2	57.4
989	0.1	25.6
999	0	16
1009	0	4
1019	0.2	55.8
1029	0.1	42.8
1039	0.2	53.4
1049	0.2	73
1059	0.2	74.2
1069	0.1	35.8
1079	0.1	29.6
1089	0.1	32.8
1099	0.1	52
1109	0	30
1119	0.1	54
1129	0.2	57.2
1139	0.2	69
1149	0	38
1159	0.1	57
1169	0.1	66.2
1179	0.1	23.8
1189	0.1	58
1199	0.1	34
1209	0	50.2
1219	0	18.2
1229	0	46.8
1239	0.1	42.2
1249	0.1	54.6
1259	0.1	52.8
1269	0.2	85.8
1279	0.1	43.4
1289	0.1	34
1299	0.1	18.6
1309	0.2	40.4
1319	0.3	99.2
1329	0.2	78.6
1339	0.1	22.8
1349	0.2	74.2
1359	0.1	48.8
1369	0	8
1379	0.2	47.8
1389	0	20
1399	0.1	38.6
1409	0.1	43.8
1419	0.2	52.8
1429	0.2	78.2
1439	0	32
1449	0.2	40.2
1459	0.2	50
1469	0.1	44.6
1479	0.1	45.4
1489	0.2	50.4
1499	0.2	59.4
1509	0.2	51.6
1519	0.3	90.4
1529	0.1	56.4
1539	0.5	100.6
1549	0.1	64.2
