lost	1000	0.9	62
lost	999	0.8991	-40
lost	998	0.898201	-40
lost	997	0.897303	-20
lost	996	0.896405	60
lost	995	0.895509	20
lost	994	0.894613	20
lost	993	0.893719	60
win	992	0.892825	160
lost	991	0.891932	0
lost	990	0.89104	0
lost	989	0.890149	0
lost	988	0.889259	60
lost	987	0.88837	20
lost	986	0.887482	-20
lost	985	0.886594	0
lost	984	0.885707	0
lost	983	0.884822	-40
lost	982	0.883937	20
lost	981	0.883053	-40
lost	980	0.88217	40
lost	979	0.881288	40
lost	978	0.880407	20
lost	977	0.879526	0
lost	976	0.878647	-20
lost	975	0.877768	-40
lost	974	0.87689	20
lost	973	0.876013	-18
lost	972	0.875137	-40
lost	971	0.874262	100
lost	970	0.873388	0
lost	969	0.872514	20
lost	968	0.871642	20
lost	967	0.87077	0
lost	966	0.8699	0
lost	965	0.86903	-40
lost	964	0.868161	20
lost	963	0.867292	80
lost	962	0.866425	-40
lost	961	0.865559	22
lost	960	0.864693	-40
win	959	0.863828	174
lost	958	0.862965	-40
lost	957	0.862102	20
lost	956	0.86124	40
lost	955	0.860378	-40
lost	954	0.859518	20
lost	953	0.858658	20
lost	952	0.8578	2
lost	951	0.856942	0
lost	950	0.856085	40
lost	949	0.855229	-40
lost	948	0.854374	2
win	947	0.853519	168
lost	946	0.852666	0
lost	945	0.851813	0
lost	944	0.850961	20
lost	943	0.85011	-60
lost	942	0.84926	-40
lost	941	0.848411	20
lost	940	0.847563	80
lost	939	0.846715	-40
lost	938	0.845868	0
lost	937	0.845022	-40
lost	936	0.844177	40
lost	935	0.843333	20
lost	934	0.84249	22
lost	933	0.841647	2
lost	932	0.840806	60
lost	931	0.839965	0
lost	930	0.839125	20
lost	929	0.838286	0
lost	928	0.837448	0
lost	927	0.83661	20
lost	926	0.835774	40
lost	925	0.834938	-40
lost	924	0.834103	-40
lost	923	0.833269	80
lost	922	0.832435	0
win	921	0.831603	168
lost	920	0.830771	-20
lost	919	0.829941	0
lost	918	0.829111	-40
lost	917	0.828282	-40
lost	916	0.827453	0
lost	915	0.826626	60
lost	914	0.825799	40
