3000 0.9 
------------------
9	0	22
19	0.1	27.2
29	0	6
39	0	24
49	0	-1.8
59	0	2
69	0	16
79	0	22.2
89	0	36
99	0	6
109	0	30
119	0	38
129	0.1	22.2
139	0	24.2
149	0	-4
159	0	20
169	0	6
179	0.2	51.4
189	0	8
199	0.1	40.8
209	0	-2
219	0.1	15.6
229	0.1	32.4
239	0.3	42
249	0.1	39.6
259	0.1	30.2
269	0.1	28.4
279	0	8
289	0	14
299	0	8
309	0.1	38.2
319	0.1	36.2
329	0	12
339	0	22
349	0	-4
359	0.3	51.6
369	0	14
379	0	48
389	0.1	30.4
399	0	20
409	0.1	39.4
419	0	14
429	0	14
439	0	34
449	0.1	24.4
459	0	22
469	0	8
479	0	22
489	0	28
499	0	38
509	0.3	73.8
519	0	2.4
529	0.2	43
539	0.1	48.8
549	0.1	51.2
559	0	32.2
569	0.2	47
579	0	34.2
589	0	32
599	0.2	46.4
609	0	8
619	0.1	38
629	0.1	46.2
639	0.1	26.2
649	0	28
659	0.1	30.2
669	0.1	32
679	0	60.2
689	0	22.2
699	0	8
709	0.2	47.4
719	0.2	53.6
729	0.4	110.8
739	0	42.4
749	0	16
759	0	3.6
769	0	22
779	0	32
789	0	34.2
799	0.1	46.4
809	0.2	48.8
819	0.1	22.2
829	0.1	44.6
839	0.2	38
849	0.1	40.8
859	0.1	18.2
869	0.1	53.4
879	0.2	57.2
889	0.2	64.4
899	0.1	43.4
909	0.1	60.2
919	0.2	45
929	0	18.8
939	0	30
949	0.1	27
959	0	18
969	0.1	22.8
979	0.2	33.2
989	0.1	28.4
999	0.3	71
1009	0	32
1019	0.2	38.2
1029	0.1	28.8
1039	0	16.2
1049	0.4	69
1059	0.2	36.2
1069	0	44.2
1079	0.2	60.2
1089	0.1	68.2
1099	0	28
1109	0	76
1119	0.3	70.8
1129	0.1	51.2
1139	0.2	51
1149	0	34
1159	0	36
1169	0.1	28.8
1179	0	54
1189	0	30
1199	0.1	46
1209	0.1	55.4
1219	0	30
1229	0.2	63
1239	0.1	44.6
1249	0.2	61.4
1259	0.1	60.2
1269	0.1	54.4
1279	0	22
1289	0.2	55
1299	0.2	63.2
1309	0	28
1319	0.2	62.2
1329	0.1	26
1339	0.1	51
1349	0	28
1359	0.3	89.6
1369	0.1	39.4
1379	0.1	46.8
1389	0.2	75
1399	0.1	38.6
1409	0.1	86.8
1419	0	16
1429	0.2	73
1439	0.2	65.8
1449	0.2	61
1459	0	52
1469	0.2	48.8
1479	0.2	42.4
1489	0.1	21.8
1499	0.2	48.8
1509	0	58
1519	0.1	49.4
1529	0.1	61.4
1539	0.3	72.4
1549	0.2	55
1559	0.1	59.8
1569	0.2	65.2
1579	0.2	69.6
1589	0.2	79.2
1599	0.1	62
1609	0.1	35.8
1619	0.1	34.8
1629	0.1	19
1639	0.2	67.4
1649	0.1	52.2
1659	0.1	64.2
1669	0.3	70.4
1679	0.2	71.4
1689	0.2	66.6
1699	0.1	48.2
1709	0.1	34.2
1719	0.2	73.6
1729	0.3	44.6
1739	0	54.2
1749	0	24.2
1759	0	34
1769	0.2	65.6
1779	0.4	107.2
1789	0.2	68.8
1799	0.3	78.6
1809	0.2	83
1819	0	32.2
1829	0	50.4
1839	0.3	83
1849	0.5	132.6
1859	0.5	111
1869	0.2	55.6
1879	0.2	26.6
1889	0.2	88
1899	0.1	54
1909	0.4	87.6
