lost	3000	0.9	0
lost	2999	0.8997	-40
lost	2998	0.8994	-40
lost	2997	0.8991	0
lost	2996	0.898801	120
lost	2995	0.898501	-40
lost	2994	0.898201	40
lost	2993	0.897902	80
lost	2992	0.897603	60
lost	2991	0.897304	20
lost	2990	0.897004	0
lost	2989	0.896705	-40
lost	2988	0.896407	-20
lost	2987	0.896108	120
lost	2986	0.895809	-40
lost	2985	0.89551	20
lost	2984	0.895212	-40
lost	2983	0.894914	0
lost	2982	0.894615	-40
lost	2981	0.894317	80
lost	2980	0.894019	140
lost	2979	0.893721	-40
lost	2978	0.893423	-20
lost	2977	0.893125	-20
lost	2976	0.892828	0
lost	2975	0.89253	100
lost	2974	0.892232	20
lost	2973	0.891935	-40
lost	2972	0.891638	60
lost	2971	0.89134	40
lost	2970	0.891043	80
lost	2969	0.890746	-40
lost	2968	0.890449	60
lost	2967	0.890153	-40
lost	2966	0.889856	20
win	2965	0.889559	168
lost	2964	0.889263	0
lost	2963	0.888966	20
lost	2962	0.88867	0
lost	2961	0.888374	40
lost	2960	0.888078	-40
lost	2959	0.887782	0
lost	2958	0.887486	60
lost	2957	0.88719	-40
lost	2956	0.886894	-40
lost	2955	0.886599	0
lost	2954	0.886303	40
lost	2953	0.886008	-20
lost	2952	0.885712	0
lost	2951	0.885417	-40
lost	2950	0.885122	0
lost	2949	0.884827	-40
lost	2948	0.884532	40
lost	2947	0.884237	60
lost	2946	0.883942	0
lost	2945	0.883648	20
lost	2944	0.883353	-20
lost	2943	0.883059	20
lost	2942	0.882764	-40
lost	2941	0.88247	-40
lost	2940	0.882176	0
lost	2939	0.881882	-20
lost	2938	0.881588	120
lost	2937	0.881294	0
lost	2936	0.881	80
lost	2935	0.880707	-40
lost	2934	0.880413	0
lost	2933	0.88012	0
lost	2932	0.879826	20
win	2931	0.879533	180
lost	2930	0.87924	-20
lost	2929	0.878947	120
lost	2928	0.878654	-20
lost	2927	0.878361	20
lost	2926	0.878068	80
lost	2925	0.877775	0
lost	2924	0.877483	-40
lost	2923	0.87719	40
lost	2922	0.876898	-20
win	2921	0.876605	162
lost	2920	0.876313	0
lost	2919	0.876021	20
lost	2918	0.875729	0
lost	2917	0.875437	-40
lost	2916	0.875145	60
lost	2915	0.874854	20
lost	2914	0.874562	60
lost	2913	0.874271	100
lost	2912	0.873979	0
lost	2911	0.873688	-40
lost	2910	0.873397	-20
lost	2909	0.873105	100
lost	2908	0.872814	-40
lost	2907	0.872524	20
lost	2906	0.872233	20
lost	2905	0.871942	20
lost	2904	0.871651	-40
lost	2903	0.871361	60
win	2902	0.87107	148
lost	2901	0.87078	-38
lost	2900	0.87049	-40
lost	2899	0.870199	40
lost	2898	0.869909	-40
lost	2897	0.869619	0
lost	2896	0.86933	20
lost	2895	0.86904	0
lost	2894	0.86875	62
lost	2893	0.868461	40
lost	2892	0.868171	40
