3000 0.9 
------------------
1589	0	54.2
1599	0.1	42.8
1609	0.2	78
1619	0	60
1629	0.3	91.4
1639	0.2	101.4
1649	0.4	102.8
1659	0.1	47.2
1669	0.1	44.2
1679	0.2	44.8
1689	0.1	59.6
1699	0.3	87.8
1709	0.3	67.2
1719	0.4	85.8
1729	0.1	44.6
1739	0.4	75.8
1749	0.6	110.2
1759	0.3	74.6
1769	0.2	89.6
1779	0.2	54.4
1789	0	40.2
1799	0.3	51
1809	0.2	51.4
1819	0.1	42.8
1829	0	38.2
1839	0.2	58.4
1849	0.1	54
1859	0.4	78.8
1869	0.1	55.8
1879	0.2	65
1889	0.3	47.6
1899	0.2	66.2
1909	0.2	63.2
1919	0.4	100.4
1929	0.3	77.8
1939	0.4	91
1949	0.2	66.6
1959	0.2	62.8
1969	0.5	116.6
1979	0.1	29.2
1989	0.4	89.2
1999	0.4	106.2
2009	0.2	95.4
2019	0.1	39.2
2029	0.3	72.2
2039	0.3	93.8
2049	0.4	88.8
2059	0.4	99
2069	0.3	74
2079	0.2	52
2089	0.2	81.2
2099	0.5	104.2
2109	0.4	95.6
2119	0.4	117.2
2129	0.2	75.4
2139	0.2	82.2
2149	0.4	67
2159	0.3	69
2169	0.4	101.6
2179	0.5	118.6
2189	0.3	55.8
2199	0.4	86.6
2209	0.5	101.2
2219	0.4	73
2229	0.6	93.4
2239	0.3	71.4
2249	0.1	22.2
2259	0.3	83.2
2269	0.4	83
2279	0.1	32.8
2289	0.4	83.6
2299	0.2	49.6
2309	0.5	128.6
2319	0.7	150
2329	0.3	89.6
2339	0.4	80.2
2349	0.4	118.2
2359	0.5	111
2369	0.3	76
2379	0.1	23.2
2389	0.4	93.2
2399	0.3	91.8
2409	0.2	84.6
2419	0.4	72.2
2429	0.2	89
2439	0.3	90.8
2449	0.3	110
2459	0	66
2469	0	74
2479	0.3	63.4
2489	0.2	84.4
2499	0.3	79.6
2509	0.5	107.6
2519	0.3	94.8
2529	0.2	79
2539	0.2	65.4
2549	0.3	93
2559	0.3	81
2569	0.5	117.2
2579	0.4	94.8
2589	0.6	124.2
2599	0.3	100.2
2609	0.3	77
2619	0.4	115
2629	0.1	82.6
2639	0.4	90.8
2649	0.6	142
2659	0.1	65.8
2669	0.5	96.4
2679	0.2	74.4
2689	0.2	69.4
2699	0.3	87.8
2709	0.1	43.4
2719	0.2	70.6
2729	0.3	91.8
2739	0.3	69.8
2749	0.1	66.8
2759	0.6	134.4
2769	0.3	100.4
2779	0.1	62.6
2789	0.4	99
2799	0.3	85
2809	0.3	67.8
2819	0.5	119
2829	0.1	56.6
2839	0.3	79.4
2849	0.5	97.2
2859	0.3	95.4
2869	0.3	91.8
2879	0.2	86.8
2889	0.5	132
2899	0.3	61
2909	0.2	55.8
2919	0.7	146
2929	0.4	105.4
2939	0.3	109.6
2949	0.7	143.4
2959	0.4	111.2
2969	0.2	79.4
2979	0.2	78.6
2989	0.6	134.2
2999	0.4	100
