1000 0.9 
------------------
9	0	28.4
19	0.2	34.8
29	0.2	59.2
39	0.3	66.6
49	0.2	68.2
59	0.6	126.4
69	0.8	149.2
79	0.6	123.4
89	0.5	125.8
99	0.4	107.2
109	0.2	92.2
119	0.3	93.2
129	0.1	72
139	0.2	72.8
149	0.4	111
159	0.4	88.2
169	0.1	79.4
179	0.5	110
189	0.4	110.4
199	0.5	111.4
209	0.4	116
219	0.3	91.2
229	0.7	148
239	0.3	106
249	0.3	91.2
259	0.3	124
269	0.5	106.8
279	0.4	98.4
289	0.3	99.6
299	0.5	122.4
309	0.5	104.8
319	0.5	106.6
329	0.4	80.4
339	0.2	78.2
349	0.3	86
359	0.2	59.2
369	0.6	124.8
379	0.1	54.8
389	0.3	97.2
399	0.3	90
409	0.2	82.4
419	0	58
429	0.5	117.2
439	0.4	102.8
449	0.5	121.4
459	0.1	69.4
469	0.2	65.6
479	0.5	117.2
489	0.5	98.6
499	0.4	113.6
509	0.2	100
519	0.4	94.4
529	0.6	117.4
539	0.4	106.4
549	0.6	126.6
559	0.4	100.4
569	0.5	129.4
579	0.4	95.4
589	0.3	117
599	0.4	99.8
609	0.2	82.4
619	0.5	111.2
629	0.3	100
639	0.5	93
649	0.1	68.8
659	0.4	116.2
669	0.4	110.2
679	0.2	98.8
689	0.5	113
699	0.4	84.2
709	0.4	87
719	0.6	125
729	0.2	89.8
739	0.5	99.4
749	0.4	111.6
759	0.6	143
769	0.3	100
779	0.3	84.4
789	0.4	125.6
799	0.4	91.6
809	0.3	111
819	0.2	51
829	0.1	56.2
839	0.3	101.4
849	0.2	106.8
859	0.4	101.2
869	0.4	103.4
879	0.3	81.2
889	0.3	82.4
899	0.5	136.4
909	0.6	126
919	0.5	116.8
929	0.2	91.2
939	0.3	89
949	0.4	103.8
959	0.2	94.8
969	0.3	86.4
979	0.1	78.2
989	0.2	101.4
999	0.2	71.2
