lost	1000	0.9	40
lost	999	0.8991	-40
lost	998	0.898201	-40
lost	997	0.897303	-40
lost	996	0.896405	0
win	995	0.895509	174
lost	994	0.894613	60
lost	993	0.893719	40
lost	992	0.892825	100
lost	991	0.891932	20
lost	990	0.89104	40
lost	989	0.890149	-20
lost	988	0.889259	40
lost	987	0.88837	40
lost	986	0.887482	0
lost	985	0.886594	0
lost	984	0.885707	-40
lost	983	0.884822	20
lost	982	0.883937	-40
lost	981	0.883053	22
lost	980	0.88217	40
lost	979	0.881288	40
lost	978	0.880407	0
lost	977	0.879526	-20
lost	976	0.878647	-40
lost	975	0.877768	20
lost	974	0.87689	0
lost	973	0.876013	-40
lost	972	0.875137	60
lost	971	0.874262	20
lost	970	0.873388	40
lost	969	0.872514	-40
lost	968	0.871642	0
lost	967	0.87077	0
lost	966	0.8699	-40
lost	965	0.86903	40
lost	964	0.868161	80
lost	963	0.867292	0
lost	962	0.866425	0
lost	961	0.865559	20
lost	960	0.864693	82
lost	959	0.863828	-20
lost	958	0.862965	0
lost	957	0.862102	-20
lost	956	0.86124	-38
lost	955	0.860378	-40
lost	954	0.859518	0
lost	953	0.858658	20
lost	952	0.8578	0
lost	951	0.856942	40
lost	950	0.856085	20
lost	949	0.855229	-40
lost	948	0.854374	20
win	947	0.853519	180
lost	946	0.852666	-20
lost	945	0.851813	40
lost	944	0.850961	-40
lost	943	0.85011	-40
lost	942	0.84926	40
lost	941	0.848411	120
lost	940	0.847563	80
lost	939	0.846715	40
lost	938	0.845868	0
lost	937	0.845022	140
win	936	0.844177	180
lost	935	0.843333	0
lost	934	0.84249	140
lost	933	0.841647	-40
lost	932	0.840806	40
lost	931	0.839965	40
lost	930	0.839125	60
lost	929	0.838286	-40
lost	928	0.837448	20
lost	927	0.83661	-20
lost	926	0.835774	80
lost	925	0.834938	-40
lost	924	0.834103	0
lost	923	0.833269	40
lost	922	0.832435	40
lost	921	0.831603	-40
lost	920	0.830771	60
lost	919	0.829941	80
lost	918	0.829111	-40
lost	917	0.828282	20
lost	916	0.827453	-40
lost	915	0.826626	40
win	914	0.825799	168
lost	913	0.824973	0
lost	912	0.824149	-40
lost	911	0.823324	0
lost	910	0.822501	20
lost	909	0.821679	-40
lost	908	0.820857	100
lost	907	0.820036	100
lost	906	0.819216	40
lost	905	0.818397	-40
lost	904	0.817578	80
lost	903	0.816761	0
lost	902	0.815944	-18
lost	901	0.815128	0
lost	900	0.814313	0
lost	899	0.813499	20
lost	898	0.812685	-40
lost	897	0.811872	0
lost	896	0.811061	40
lost	895	0.81025	120
lost	894	0.809439	60
lost	893	0.80863	-40
lost	892	0.807821	40
lost	891	0.807013	0
lost	890	0.806206	0
lost	889	0.8054	0
lost	888	0.804595	0
lost	887	0.80379	80
lost	886	0.802986	20
lost	885	0.802183	-40
lost	884	0.801381	-40
lost	883	0.80058	40
lost	882	0.799779	20
lost	881	0.798979	-40
