3000 0.9 
------------------
9	0.1	29.6
19	0	2.2
29	0	4
39	0	20
49	0	-4
59	0	16
69	0	24
79	0	18
89	0	0
99	0.1	33.8
109	0	18
119	0	4.8
129	0	18
139	0.1	15.4
149	0.1	36.2
159	0.2	30.8
169	0	-6
179	0	-6
189	0	14
199	0	-4
209	0.1	24.2
219	0	26
229	0	16
239	0	12
249	0.2	52.8
259	0	-9.2
269	0	10
279	0.2	56.4
289	0.1	26.2
299	0	8
309	0.1	23.6
319	0.2	59.4
329	0	8.2
339	0.1	32.6
349	0	42
359	0.1	20
369	0	10
379	0	4.4
389	0	18
399	0	38
409	0.1	62.2
419	0.1	36.8
429	0	10
439	0.2	50
449	0.1	16
459	0.1	58.2
469	0	38
479	0.1	66.6
489	0	48
499	0.3	76.4
509	0.1	50.4
519	0	26
529	0	10
539	0	20
549	0.1	14
559	0.1	3.4
569	0.3	61.2
579	0	14.2
589	0.2	49.2
599	0.2	56.2
609	0.2	47
619	0.1	22.2
629	0	2
639	0.1	20.2
649	0.3	57.2
659	0.1	26.6
669	0	10
679	0.1	52.8
689	0.1	62
699	0	26
709	0	-2
719	0.3	95
729	0	32.2
739	0.1	44
749	0	16.2
759	0	14.2
769	0	30
779	0.2	86.2
789	0	6
799	0.1	48.8
809	0.2	33
819	0.1	31.8
829	0.2	66.8
839	0.1	30.8
849	0.1	11.4
859	0.2	46.2
869	0	16
879	0.1	14.8
889	0	64
899	0.1	27.2
909	0.2	59.4
919	0.1	57.8
929	0.2	61.4
939	0.1	51.6
949	0.2	73
959	0.1	83.4
969	0.2	40.4
979	0.1	42.2
989	0	16
999	0	22
1009	0	24
1019	0.1	40.2
1029	0	46
1039	0.1	56
1049	0.2	45.6
1059	0.1	44.2
1069	0.1	61.8
1079	0.1	35.2
1089	0.1	30.2
1099	0.1	37.4
1109	0	10
1119	0.1	37.6
1129	0.1	41.2
1139	0.2	65
1149	0.1	48.6
1159	0.3	85.6
1169	0	26
1179	0	46
1189	0.3	76
1199	0.2	70.2
1209	0.1	35.4
1219	0	52.2
1229	0.1	58.8
1239	0.1	43.4
1249	0.4	93.2
1259	0.1	54.8
1269	0.3	70.2
1279	0.1	55.4
1289	0	44
1299	0.1	14.2
1309	0.1	58
1319	0.3	86.4
1329	0.2	69.2
1339	0.2	44.6
1349	0.3	81
1359	0.1	58.2
1369	0.1	41.4
1379	0.1	57.2
1389	0.1	28.2
1399	0	46
1409	0.2	36
1419	0.2	64.4
1429	0.1	49.6
1439	0.1	32.6
1449	0.1	37.8
1459	0.2	51.4
1469	0.2	36
1479	0.1	40.2
1489	0.2	48.2
1499	0.2	54.6
1509	0.2	58.2
1519	0.2	70
1529	0.2	76.4
1539	0.1	74.6
1549	0.2	77.6
1559	0.2	56.2
1569	0.4	88
1579	0.1	54
1589	0.2	60.4
1599	0.1	48.2
1609	0.2	55.2
1619	0.4	105.2
1629	0.1	46.2
1639	0.3	59.4
1649	0	50
1659	0.3	76.6
1669	0.2	50.2
1679	0.1	62.6
1689	0.1	78.2
1699	0.3	70
1709	0.3	76.8
1719	0.1	50.8
1729	0.4	80.6
1739	0.2	106.2
1749	0.1	29.4
1759	0.1	71.2
1769	0.2	80.2
1779	0.2	77.4
1789	0.1	58
1799	0.3	77
1809	0.1	70.2
1819	0.3	56.2
1829	0	32
1839	0.2	80
1849	0.2	73.2
1859	0.2	50.8
1869	0.2	52.4
1879	0.2	40.8
1889	0.2	84.4
1899	0.3	85.2
1909	0.2	63
1919	0.3	92.6
1929	0.3	79.8
1939	0.2	78.2
1949	0.3	50.2
1959	0.2	78
1969	0.5	109.2
1979	0.2	53.2
1989	0.1	41.6
1999	0.2	51.6
2009	0.3	57.4
2019	0.2	76.6
2029	0.5	120.4
2039	0.4	101.4
2049	0.4	101.8
2059	0.4	88.4
2069	0.4	93.4
2079	0.2	44.8
2089	0.5	108.4
2099	0.4	82.8
2109	0.4	101.8
2119	0.4	92.6
2129	0.5	106.4
2139	0.5	126.2
2149	0.4	94.4
2159	0.2	60.6
2169	0.3	73.8
2179	0.4	86
2189	0.3	84.8
2199	0.2	71.8
2209	0.3	87.4
2219	0.2	75.4
2229	0.4	105.2
2239	0.2	46.2
2249	0.2	53.6
2259	0.1	50.2
2269	0.2	69.2
2279	0.1	32.2
2289	0.1	60.6
2299	0.1	32
2309	0.2	49
2319	0.2	88.8
2329	0.2	66.4
2339	0.3	85.4
2349	0.3	103.2
2359	0.1	60.2
2369	0.3	77.6
2379	0.3	79.4
2389	0.2	87.2
2399	0.3	77.6
2409	0.1	54
2419	0.1	39.8
2429	0.2	65
2439	0	28
2449	0.3	66.8
2459	0.3	73.8
2469	0.2	34
2479	0.2	56
2489	0.3	96.6
2499	0.1	53.4
2509	0.3	77.4
2519	0.4	90.6
2529	0.4	99.6
2539	0.4	91.8
2549	0.2	67
2559	0.4	76.2
2569	0.2	53.2
2579	0.4	92
2589	0.4	95
2599	0.3	66.6
2609	0.3	67.4
2619	0.1	63.8
2629	0.4	88
2639	0.1	79.2
2649	0.3	88.4
2659	0.2	52.2
2669	0.3	79.8
2679	0.1	48.6
2689	0.2	63.4
2699	0	26
2709	0.3	53.4
2719	0	6
2729	0.2	77.2
2739	0.2	50.6
2749	0.3	69.6
2759	0.2	34.4
2769	0.5	100
2779	0.3	85.8
2789	0.1	59.2
2799	0	12
2809	0.5	99.6
2819	0.3	69.2
2829	0.6	132.8
2839	0.3	90.4
2849	0.2	79.2
2859	0.2	69.6
2869	0.2	45
2879	0	50
2889	0.3	65.8
2899	0.2	55
2909	0.4	103.8
2919	0.5	96
2929	0.1	68.4
2939	0.2	61.4
2949	0	16
2959	0.2	48.6
2969	0.3	66.8
2979	0.3	47.2
2989	0.2	72
2999	0.3	86.2
