1000 0.9 
------------------
9	0	2
19	0.2	34.4
29	0	18
39	0	12.2
49	0	26
59	0.1	54.2
69	0.1	44.8
79	0.2	81.4
89	0.3	97.6
99	0.2	82.4
109	0.4	100
119	0.5	108.6
129	0.4	92.4
139	0.1	76.2
149	0.8	162.6
159	0.5	122.2
169	0.7	147.6
179	0.7	143.4
189	0.5	95.8
199	0.4	97.8
209	0.6	112.2
219	0.4	100.2
229	0.6	125.4
239	0.6	135.6
249	0.8	163.2
259	0.7	141
269	0.7	157.2
279	0.6	141.4
289	0.4	113.2
299	0.8	169
309	0.5	106
319	0.5	96.2
329	0.7	153.4
339	0.5	130.6
349	0.8	167.8
359	0.7	151.6
369	0.6	149.2
379	0.5	128.4
389	0.5	103.6
399	0.5	121.6
409	1	194.2
419	0.6	131.2
429	0.6	124.6
439	0.6	136.8
449	0.6	118
459	0.9	168.8
469	0.7	132
479	0.7	140.4
489	0.7	154.6
499	0.7	133.6
509	0.8	170.4
519	0.6	136.6
529	0.8	165.4
539	0.8	157.6
549	0.8	160.6
559	0.9	168.2
569	0.7	138.4
579	0.8	155.4
589	0.7	138
599	0.5	121.8
609	0.9	168
619	0.8	170.2
629	0.9	168.2
639	0.8	152.8
649	0.5	97.4
659	0.7	144.4
669	0.6	134.4
679	0.8	161
689	1	184.2
699	0.8	151.4
709	0.9	171.4
719	0.6	128.6
729	0.6	114
739	0.7	144.2
749	0.8	151.6
759	0.8	149
769	0.5	134.4
779	0.6	129.4
789	0.5	115
799	0.7	151.8
809	0.8	168.2
819	0.5	131.4
829	0.8	151.4
839	0.9	175.6
849	0.6	152
859	0.7	140.2
869	0.8	162.6
879	0.5	113.2
889	0.9	173
899	0.8	147.4
909	0.9	163.8
919	0.7	169.2
929	0.7	160.2
939	0.7	163.6
949	0.7	140.2
959	0.8	153.6
969	0.7	152.2
979	0.8	152.4
989	0.8	164.2
999	0.7	142
