1000 0.9 
------------------
9	0	84
19	0	108
29	0	78
39	0	90
49	0	92.8
59	0.1	88.8
69	0	90
79	0	88
89	0.2	128.2
99	0	82.2
109	0	70.2
119	0	86.2
129	0	84.2
139	0	90.2
149	0	96
159	0	100
169	0.1	123.4
179	0	92
189	0	90.2
199	0.1	108
209	0	88
219	0	94.2
229	0.1	86
239	0	66
249	0	74.2
259	0.1	117.6
269	0.1	104.2
279	0	104
289	0.1	130.2
299	0	80
309	0	90
319	0	96
329	0	84
339	0.1	100.8
349	0.1	118.2
359	0	118.2
369	0.1	126
379	0	102
389	0	104
399	0.2	138.2
409	0.1	132.2
419	0.1	147.2
429	0.3	146.2
439	0	94.2
449	0	104
459	0.1	116.2
469	0	110
479	0	94
489	0.1	126.8
499	0	106
509	0	108
519	0	106
529	0.1	132
539	0.1	143.8
549	0	126
559	0.2	145.8
569	0	100
579	0	98.2
589	0.1	114.2
599	0.1	111.4
609	0.1	136
619	0.1	114.2
629	0.1	114.8
639	0.1	126.4
649	0.2	165.6
659	0	100
669	0.2	155.4
679	0.1	118.8
689	0	106.2
699	0.1	145.6
709	0.3	148.6
719	0	126.2
729	0.2	159.6
739	0.2	167.8
749	0	124.4
759	0.3	156
769	0.2	161.8
779	0	106
789	0.1	130.2
799	0.1	133.8
809	0.1	118
819	0.4	165.8
829	0	132.4
839	0.2	154.2
849	0.5	170.8
859	0.1	124.2
869	0.1	125.4
879	0.4	182.8
889	0.1	118.8
899	0.1	164.2
909	0	162.2
919	0.1	136.8
929	0.1	154.2
939	0.4	191.2
949	0.2	147.6
959	0.4	176.8
969	0.1	138.8
979	0.2	139.8
989	0.5	188.8
999	0.3	167.8
