3000 0.9 
------------------
9	0	22.2
19	0	0
29	0	-8
39	0	30
49	0	2
59	0	14
69	0	36
79	0	32.4
89	0.1	4.2
99	0	4
109	0	36
119	0	40
129	0	4.2
139	0	14.2
149	0	30.2
159	0	24
169	0	46
179	0.1	16.2
189	0	18.2
199	0	38.2
209	0	-16
219	0.1	13.4
229	0	54
239	0.2	37
249	0.1	32.8
259	0	26
269	0.1	28.2
279	0	22
289	0	6.2
299	0.1	24
309	0	26.2
319	0.1	26.2
329	0	40.2
339	0	18.2
349	0.1	28.4
359	0	-18
369	0.2	61.6
379	0	34.2
389	0	30
399	0	44
409	0	38
419	0	16
429	0.3	55.2
439	0	-5.6
449	0	30.2
459	0.2	39.6
469	0.1	30
479	0	20
489	0.5	107.4
499	0	20
509	0.2	52.2
519	0	18
529	0	36
539	0	46
549	0.1	39.2
559	0.1	41.4
569	0.1	73.4
579	0.1	24.4
589	0	30.2
599	0.1	47.6
609	0	28
619	0.1	19.4
629	0	28
639	0.1	21.6
649	0	32
659	0.3	36
669	0.2	37.2
679	0.2	41.2
689	0.2	79.6
699	0.1	57.4
709	0	48
719	0	34
729	0	38
739	0.1	38.4
749	0	48.2
759	0.1	35.6
769	0.2	55.2
779	0.1	18.6
789	0.2	63.4
799	0.4	72.2
809	0	6
819	0	24
829	0.3	99.2
839	0.1	34.2
849	0.1	49.2
859	0.2	64.2
869	0	34
879	0.1	50
889	0.1	27.2
899	0	22
909	0.1	28.2
919	0	-3.8
929	0.1	41.2
939	0.1	28.8
949	0.2	73.4
959	0.1	48.8
969	0.1	32.4
979	0.1	30.8
989	0.1	74.2
999	0	38
1009	0	26
1019	0.3	36.2
1029	0.2	64.8
1039	0.1	50.4
1049	0	22.2
1059	0.2	80.8
1069	0.1	23.4
1079	0	26.2
1089	0	26
1099	0.1	24.2
1109	0.1	46.4
1119	0.2	60.4
1129	0.2	77.2
1139	0.1	29.4
1149	0.1	52.8
1159	0.2	73.4
1169	0.1	48
1179	0	32
1189	0.2	42.8
1199	0.2	53.8
1209	0.2	66.4
1219	0	-4
1229	0.4	76
1239	0.2	50.8
1249	0.2	79.8
1259	0.2	65
1269	0.1	36.8
1279	0.2	36.2
1289	0.5	88.4
1299	0.4	87.8
1309	0.1	55.4
1319	0.2	101.4
1329	0.1	26.8
1339	0.2	75.2
1349	0.1	52.4
1359	0.1	30.2
1369	0.3	69.4
1379	0.2	65
1389	0.3	86.6
1399	0.1	35.6
1409	0.4	97.4
1419	0.3	85.2
1429	0.2	49.4
1439	0.2	74
1449	0.2	57.2
1459	0.3	97.4
1469	0.2	69
1479	0.2	64.8
1489	0.3	84.2
1499	0.3	87.8
1509	0	26.2
1519	0.3	84.4
1529	0.1	55.4
1539	0.1	68.2
1549	0.1	65.4
1559	0.4	103.8
1569	0.4	111.2
1579	0.1	46.2
1589	0.4	85.6
1599	0.3	86.6
1609	0.3	98.4
1619	0.2	69
1629	0.2	47
1639	0	42
1649	0	8
1659	0.1	61.4
1669	0.2	85.2
1679	0.3	108.6
1689	0.2	59.2
1699	0.2	68.8
1709	0.2	58
1719	0.3	62.4
1729	0.3	77.2
1739	0.2	73.6
1749	0.3	49.4
1759	0.4	82.6
1769	0.1	59.4
1779	0	50
1789	0.1	46.6
1799	0.1	56.6
1809	0.1	67
1819	0.4	90.2
1829	0	60
1839	0.1	50.2
1849	0.2	74
1859	0.2	74.8
1869	0.2	68.8
1879	0.2	43.2
1889	0.2	61
1899	0.2	70.4
1909	0.6	144.4
1919	0.2	39.4
1929	0.4	81.4
1939	0.1	64.8
1949	0.2	78.4
1959	0.5	111.6
1969	0.5	86.8
1979	0.2	59.2
1989	0.2	81.6
1999	0.5	114.6
2009	0.2	84
2019	0.2	51.4
2029	0.2	78.8
2039	0.3	88.8
2049	0.1	62.2
2059	0.3	75
2069	0.3	88.4
2079	0.2	84.6
2089	0.2	76.2
2099	0.3	69.6
2109	0.4	108.6
2119	0.2	73.8
2129	0.5	117.2
2139	0.3	103.4
2149	0.4	99.2
2159	0.4	75.4
2169	0.3	102.4
2179	0.4	117.6
2189	0.4	95.8
2199	0.5	117.6
2209	0.5	114.8
2219	0.3	80.8
2229	0.4	92.8
2239	0.2	59.4
2249	0.5	125
2259	0.5	94.2
2269	0.3	95.4
2279	0.2	78.6
2289	0.1	98
2299	0.5	88.8
2309	0.3	97.4
2319	0.3	67.6
2329	0.2	74.8
2339	0.4	89.8
2349	0.2	72
2359	0.6	145.8
2369	0.4	99.4
2379	0.2	71.8
2389	0.3	80.4
2399	0.1	67.6
2409	0.4	79.4
