3000 0.9 
------------------
9	0	-8
19	0.1	0.2
29	0	-6
39	0	30
49	0	26.2
59	0	6
69	0	8.2
79	0.1	36.8
89	0	14
99	0	14
109	0	12
119	0.1	46
129	0	14
139	0	14
149	0	-5.8
159	0	0
169	0	6.2
179	0.3	47.6
189	0.1	17.6
199	0	14.2
209	0	18.2
219	0.2	49.8
229	0.2	39
239	0.2	52.6
249	0.1	15.4
259	0.1	43.6
269	0.1	20.2
279	0	26
289	0.1	23
299	0	8.2
309	0.1	30
319	0	40
329	0	20
339	0.3	83.4
349	0	10
359	0.1	48.2
369	0.1	1.4
379	0	28
389	0	22
399	0	16
409	0.1	43.2
419	0.1	58.4
429	0	-8
439	0	18
449	0.1	22.8
459	0	24
469	0	24
479	0.1	52.4
489	0.2	30.6
499	0.1	43
509	0.3	70
519	0.2	39.2
529	0	16
539	0	44
549	0.1	88.4
559	0.2	50
569	0.2	46.4
579	0	20
589	0.1	47.2
599	0.1	26.4
609	0	18.2
619	0	40.2
629	0	56
639	0.2	24.6
649	0	10.2
659	0.1	13.4
669	0	12
679	0.2	74.4
689	0	-1.8
699	0.1	27
709	0.2	68.4
719	0.5	90.2
729	0.3	76.6
739	0	50
749	0	10.2
759	0	20
769	0	20.2
779	0.1	60.8
789	0.1	24.2
799	0	-5.8
809	0.3	54.4
819	0.1	22.2
829	0.2	48.2
839	0.1	41.4
849	0.2	52.8
859	0.1	44.8
869	0.1	56
879	0.2	72.4
889	0.1	46
899	0.1	60.2
909	0.1	82
919	0.1	80.4
929	0.3	51.8
939	0	26
949	0	34
959	0	12.2
969	0.1	46.2
979	0.2	46.6
989	0.2	55
999	0.1	44
1009	0.1	37.4
1019	0.1	17.4
1029	0.3	77.4
1039	0	10
1049	0.1	57.8
1059	0.1	44.2
1069	0.2	58.4
1079	0	50.2
1089	0.3	88.6
1099	0.2	56
1109	0.2	70.6
1119	0	16
1129	0	38
1139	0.1	46
1149	0.1	14.8
1159	0.2	59.6
1169	0	40
1179	0.3	56.8
1189	0.2	52.2
1199	0.1	54.2
1209	0.2	67.4
1219	0.2	61
1229	0.1	53.8
1239	0.2	68.2
1249	0.3	74.2
1259	0.1	40.4
1269	0.2	48.4
1279	0	26
1289	0.2	71.6
1299	0.2	49
1309	0.2	56.6
1319	0.3	63.6
1329	0.3	65
1339	0.2	72.4
1349	0.2	49
1359	0	40
1369	0.6	113.8
1379	0.4	111
1389	0.1	46.8
1399	0.1	64
1409	0.3	83.2
1419	0	16.4
1429	0.3	82
1439	0	32
1449	0.4	89
1459	0.3	58
1469	0.1	48.8
1479	0.3	87.8
1489	0	52
1499	0.1	42.8
1509	0.3	67.2
1519	0.3	76.2
1529	0	28
1539	0.3	75.2
1549	0.1	57.8
1559	0	52
1569	0.2	73.8
1579	0.1	68.6
1589	0.2	58.8
1599	0	48
1609	0.4	94
1619	0.4	76.2
1629	0.3	63.8
1639	0.2	82.8
1649	0.1	50.6
1659	0.2	76.4
1669	0.1	51.2
1679	0.1	62.2
1689	0.3	83.4
1699	0.4	85.8
1709	0.4	89.6
1719	0.1	41
1729	0.3	88.4
1739	0.2	55.4
1749	0.2	67.6
1759	0	46.2
1769	0.2	73
1779	0.5	132.8
1789	0.5	108
1799	0.2	78.2
1809	0.1	58.6
1819	0.3	75.4
1829	0.5	119.6
1839	0.2	76.4
1849	0.5	101
1859	0.2	81.8
1869	0.3	82.4
1879	0.1	34
1889	0.2	58.6
1899	0	54
1909	0.2	85
1919	0	26
1929	0.4	112.4
1939	0.3	65.8
1949	0.2	78
1959	0.1	54.6
1969	0.1	57.8
1979	0.4	117.2
1989	0.2	79.2
1999	0.2	52.4
2009	0.1	40.6
2019	0.6	141.2
2029	0.1	54.8
2039	0.5	112
2049	0.3	69.6
2059	0.3	71.2
2069	0.4	87
2079	0.3	101.6
2089	0.4	92.8
2099	0.2	54.2
2109	0.2	76
2119	0.2	74.2
2129	0.2	75.8
2139	0.1	65.2
2149	0.5	67.8
2159	0.4	115.8
2169	0.5	130.6
2179	0.3	77
2189	0.4	87.4
2199	0.3	79.8
2209	0.2	78.4
2219	0	20
2229	0.4	105.2
2239	0.3	95.4
2249	0.2	61
2259	0.4	80.4
2269	0.3	76.6
2279	0.4	113.6
2289	0.3	90.8
2299	0.5	128.8
2309	0.7	123.8
2319	0.6	134.8
2329	0.2	57.8
2339	0.4	99.6
2349	0.3	100.6
2359	0.2	36.6
2369	0.4	105
2379	0.2	89
2389	0.3	62.6
2399	0.4	91.6
2409	0.6	139.8
2419	0.6	100
2429	0.2	53.6
2439	0.5	118.6
2449	0.4	89.8
2459	0.4	84.4
2469	0.5	111.4
2479	0.2	107
2489	0.4	74.6
2499	0.3	88.8
2509	0.6	98.8
2519	0.3	87.2
2529	0.2	93
2539	0.5	115.8
2549	0.3	90
2559	0	26.2
2569	0.3	63.6
2579	0.3	78.2
2589	0.4	102.8
2599	0.2	98.6
2609	0.4	97.2
2619	0.4	92
2629	0.2	72.8
2639	0.3	94.4
2649	0.5	108.8
2659	0.5	114
2669	0.7	132.8
2679	0.4	100.2
2689	0.5	132.8
2699	0.4	97.6
2709	0.5	104.4
2719	0.3	77.2
2729	0.2	104
2739	0.6	129.6
2749	0.5	121
2759	0.2	57.8
2769	0.3	94
2779	0.3	86.8
2789	0.5	99.6
2799	0.3	99
2809	0.3	94.4
2819	0.3	90.8
2829	0.3	108.6
2839	0.2	62.2
2849	0.7	137
2859	0.2	82.2
2869	0.3	71.2
2879	0.1	58.8
2889	0.6	120
2899	0.5	124.8
2909	0.5	114.2
2919	0.5	120.4
2929	0.1	51.2
2939	0.4	103.2
2949	0.2	78.6
2959	0.1	68.8
2969	0.2	102.2
2979	0.3	100.6
2989	0.5	107.2
2999	0.1	32.4
